id	x	y	riistajalajiNimi
16898	253688.343	6795869.234	Valkohntpeura
16899	327207.296	6987352.252	Metskauris
16900	432715.783	6915355.573	Hirvi
16901	539251.546	7124518.38	Hirvi
16902	642570.088	6830740.769	Hirvi
16903	365955.188	6696455.393	Valkohntpeura
16904	237736.747	6706370.587	Metskauris
16905	480660.458	7009678.581	Metskauris
16906	489027.098	6754670.95	Metskauris
16907	412286.83	7282370.358	Hirvi
16908	324625.321	6698895.131	Valkohntpeura
16909	242498.622	6707265.978	Metskauris
16910	225233.346	6712802.305	Metskauris
16911	287244.539	6867442.06	Hirvi
16912	345027.216	6877747.489	Metskauris
16913	203557.054	6788003.266	Metskauris
16914	462833.284	6751896.56	Hirvi
16915	276851.435	6677116.448	Valkohntpeura
16916	529572.184	6714707.666	Hirvi
16917	206677.972	6721513.506	Valkohntpeura
16918	513439.397	6889233.663	Hirvi
16919	209323.659	6736747.461	Valkohntpeura
16920	255295.324	6804829.035	Valkohntpeura
16921	463458.91	6893266.204	Hirvi
16922	511636.698	6752198.262	Hirvi
16923	283116.618	6658553.365	Valkohntpeura
16924	279358.396	6892291.225	Valkohntpeura
16925	235458.456	6759297.111	Valkohntpeura
16926	256703.395	6731402.262	Metskauris
16927	223165.237	6844961.713	Valkohntpeura
16928	324822.577	6786589.437	Valkohntpeura
16929	310465.759	6797672.632	Valkohntpeura
16930	339453.069	6814044.857	Valkohntpeura
16931	186720.936	6721346.103	Valkohntpeura
16932	520320.833	7663890.632	Hirvi
16933	248942.948	6667832.1	Metskauris
16934	239199.628	6700461.373	Metskauris
16935	450407.014	6879815.667	Hirvi
16936	272666.384	6742138.86	Valkohntpeura
16937	271471.68	6800798.106	Valkohntpeura
16938	412310.353	6691869.481	Villisika
16939	356240.832	6671105.36	Valkohntpeura
16940	430227.505	6760297.99	Metskauris
16941	261440.631	6947983.204	Hirvi
16942	401993.929	7285298.289	Metskauris
16943	448651.233	7189754.041	Metskauris
16944	538494.393	6783511.706	Metskauris
16945	315905.778	6907127.393	Valkohntpeura
16946	232406.497	6743892.064	Valkohntpeura
16947	389071.691	7084703.97	Metskauris
16948	347316.141	6776967.165	Valkohntpeura
16949	313616.009	6760893.532	Metskauris
16950	382305.027	6775510.841	Hirvi
16951	224382.094	6784792.021	Valkohntpeura
16952	288816.71	6869208.28	Valkohntpeura
16953	318216.839	6733852.243	Valkohntpeura
16954	303994.709	6683235.139	Valkohntpeura
16955	532327.824	7144262.064	Hirvi
16956	234884.013	6815969.605	Metskauris
16957	237070.485	6778697.144	Valkohntpeura
16958	386789.866	6717094.412	Valkohntpeura
16959	410247.735	6763869.442	Valkohntpeura
16960	229212.584	6775371.45	Valkohntpeura
16961	514031.207	7005514.777	Metskauris
16962	243660.921	6782319.665	Metskauris
16963	207968.324	6739271.23	Metskauris
16964	540709.381	6780909.343	Hirvi
16965	395662.597	6709504.539	Metskauris
16966	225828.76	6683674.486	Metskauris
16967	418093.043	7207970.549	Metskauris
16968	297336.66	6761376.816	Hirvi
16969	222979.468	6699722.423	Metskauris
16970	237154.383	6778749.412	Metskauris
16971	452618.923	7376360.538	Metskauris
16972	252231.588	6754056.592	Valkohntpeura
16973	490349.831	6961257.512	Metskauris
16974	307554.847	6777199.344	Valkohntpeura
16975	531662.803	6784503.391	Valkohntpeura
16976	226103.52	6829530.75	Metskauris
16977	334550.905	6766499.67	Valkohntpeura
16978	313691.117	6680185.599	Valkohntpeura
16979	300938.915	6686587.484	Valkohntpeura
16980	370683.099	6679200.67	Metskauris
16981	378410.373	6715237.456	Valkohntpeura
16982	372497.192	6743202.825	Valkohntpeura
16983	234298.933	6771223.475	Valkohntpeura
16984	412597.038	6729986.284	Hirvi
16985	436953.441	7217323.761	Metskauris
16986	385387.205	6697888.766	Metskauris
16987	315762.074	6787657	Valkohntpeura
16988	349328.948	6679877.977	Valkohntpeura
16989	215133.744	6912150.115	Metskauris
16990	268842.13	6964487.522	Metskauris
16991	395872.461	6681702.532	Valkohntpeura
16992	221379.156	6694414.699	Valkohntpeura
16993	393309.564	6708058.775	Valkohntpeura
16994	364503.948	6762836.07	Metskauris
16995	262468.3	7023503.489	Metskauris
16996	260379.227	6680695.449	Valkohntpeura
16997	326452.123	6890857.624	Hirvi
16998	319590.772	6733138.338	Valkohntpeura
16999	204407.113	6845480.76	Metskauris
17000	377502.126	6715257.15	Metskauris
17001	292279.451	6758879.138	Valkohntpeura
17002	301457.922	6686770.54	Valkohntpeura
17003	311906.078	6774512.512	Valkohntpeura
17004	284341.827	7050789.615	Hirvi
17005	563398.979	6890723.36	Hirvi
17006	232245.978	6718500.342	Valkohntpeura
17007	245822.694	6781764.311	Valkohntpeura
17008	245875.78	6691946.863	Valkohntpeura
17009	334471.617	6835263.514	Metskauris
17010	218376.923	6715364.824	Metskauris
17011	307758.584	6777226.122	Valkohntpeura
17012	215066.666	6833533.643	Valkohntpeura
17013	261409.167	7020431.92	Metskauris
17014	326482.599	6894131.379	Metskauris
17015	340609.752	6785357.066	Valkohntpeura
17016	338557.72	6784585.61	Valkohntpeura
17017	309951.154	6787930.514	Valkohntpeura
17018	193013.785	6725498.353	Valkohntpeura
17019	250682.08	6682158.155	Valkohntpeura
17020	375170.262	6739047.325	Valkohntpeura
17021	396854.872	6679413.881	Metskauris
17022	308652.833	6689759.421	Valkohntpeura
17023	333763.033	6768764.507	Valkohntpeura
17024	322623.497	6786200.959	Valkohntpeura
17025	481835.273	7165517.818	Metskauris
17026	380875.663	6698444.649	Valkohntpeura
17027	434094.183	6968530.077	Hirvi
17028	284912.534	6864604.034	Metskauris
17029	406470.595	6684955.555	Valkohntpeura
17030	243207.278	6766415.364	Metskauris
17031	306088.465	6684001.458	Valkohntpeura
17032	365763.877	6855391.954	Valkohntpeura
17033	215029.572	6786906.359	Hirvi
17034	293248.43	6737076.617	Valkohntpeura
17035	387849.313	6685558.591	Metskauris
17036	230312.117	6713611.144	Hirvi
17037	302630.56	6722162.488	Valkohntpeura
17038	229578.165	6731693.545	Valkohntpeura
17039	289994.381	6668538.568	Valkohntpeura
17040	216881.631	6798006.922	Hirvi
17041	221197.554	6796051.909	Valkohntpeura
17042	291728.392	6809504.715	Valkohntpeura
17043	470518.155	6739193.714	Metskauris
17044	391315.823	6679401.737	Metskauris
17045	306899.262	6834051.84	Metskauris
17046	332875.701	6779257.578	Valkohntpeura
17047	404008.082	6858257.069	Metskauris
17048	230054.938	6816807.315	Hirvi
17049	289752.38	6808916.824	Metskauris
17050	335329.342	6863249.338	Valkohntpeura
17051	297287.153	6824361.825	Hirvi
17052	348598.946	6665268.466	Valkohntpeura
17053	605923.524	7237694.807	Hirvi
17054	219817.354	6785018.836	Valkohntpeura
17055	354698.356	6712267.367	Valkohntpeura
17056	471815.925	7105440.434	Metspeura
17057	382568.393	6686485.404	Metskauris
17058	269064.981	6738327.821	Hirvi
17059	420562.897	6783695.661	Metskauris
17060	199847.948	6766742.823	Metskauris
17061	265798.027	6754109.718	Valkohntpeura
17062	393779.354	6681942.76	Metskauris
17063	216041.618	6796042.722	Hirvi
17064	210946.181	6737322.6	Metskauris
17065	370360.217	7153926.308	Hirvi
17066	320736.43	6784569.447	Valkohntpeura
17067	303071.797	6686392.125	Valkohntpeura
17068	410311.159	6696034.209	Metskauris
17069	438869.137	6901402.45	Metskauris
17070	367896.059	6736041.94	Metskauris
17071	245255.222	6780818.072	Metskauris
17072	493770.331	6759156.36	Metskauris
17073	338993.33	6672001.187	Hirvi
17074	474699.961	6950594.5	Hirvi
17075	676585.743	6888745.234	Hirvi
17076	309466.899	6782114.341	Valkohntpeura
17077	612791.957	6923140.263	Hirvi
17078	328119.602	6785370.487	Valkohntpeura
17079	289781.197	6808745.983	Valkohntpeura
17080	331558.663	6767185.324	Valkohntpeura
17081	636911.855	6884340.632	Hirvi
17082	294581.673	6786659.734	Valkohntpeura
17083	224731.393	6836463.666	Valkohntpeura
17084	303266.219	7050577.244	Hirvi
17085	385846.215	7084920.406	Hirvi
17086	287760.984	6789370.988	Valkohntpeura
17087	309932.17	6893839.968	Hirvi
17088	461345.721	6704247.486	Metskauris
17089	347135.571	6777168.65	Metskauris
17090	356130.032	6992576.32	Hirvi
17091	251842.391	6772474.642	Metskauris
17092	218509.229	6716999.441	Metskauris
17093	264788.735	6847376.085	Valkohntpeura
17094	619970.253	6946892.976	Hirvi
17095	524126.289	7112542.753	Hirvi
17096	379566.632	6678517.994	Metskauris
17097	244806.355	6857901.289	Hirvi
17098	272696.714	6678406.594	Valkohntpeura
17099	309102.515	6781523.897	Valkohntpeura
17100	307283.036	6794945.128	Valkohntpeura
17101	216813.892	6798167.798	Valkohntpeura
17102	224039.336	6838893.487	Metskauris
17103	188188.66	6730689.354	Metskauris
17104	295910.353	6777309.173	Valkohntpeura
17105	352064.602	6755921.217	Valkohntpeura
17106	294988.472	6760199.064	Valkohntpeura
17107	349915.498	6810847.338	Valkohntpeura
17108	233692.336	6712562.696	Metskauris
17109	233441.068	6797162.425	Metskauris
17110	426655.786	6942542.544	Hirvi
17111	451098.041	6718161.603	Hirvi
17112	245759.585	6780576.283	Metskauris
17113	354348.83	6755923.098	Hirvi
17114	464345.93	6704904.26	Villisika
17115	306149.789	6793947.216	Valkohntpeura
17116	274041.822	6718266.084	Valkohntpeura
17117	376613.862	6751957.516	Valkohntpeura
17118	325785.315	6785944.804	Valkohntpeura
17119	342474.947	6743382.663	Valkohntpeura
17120	359581.889	6770359.917	Metskauris
17121	223804.233	6803502.816	Hirvi
17122	364534.777	6673345.641	Valkohntpeura
17123	626657.559	6845575.369	Hirvi
17124	346297.064	6665025.527	Valkohntpeura
17125	346355.953	6690734.206	Valkohntpeura
17126	343644.452	6742722.283	Valkohntpeura
17127	297071.633	6739872.33	Valkohntpeura
17128	326793.19	6860521.431	Valkohntpeura
17129	310567.559	6820005.875	Valkohntpeura
17130	377477.27	6684019.558	Valkohntpeura
17131	497189.324	6824986.543	Metskauris
17132	215004.764	6833597.807	Valkohntpeura
17133	256506.524	6770753.431	Valkohntpeura
17134	330784.217	6698208.798	Metskauris
17135	304242.772	6815130.015	Valkohntpeura
17136	324666.62	6790998.887	Valkohntpeura
17137	222401.186	6677189.888	Valkohntpeura
17138	426786.933	6881921.844	Metskauris
17139	413674.601	6929071.912	Hirvi
17140	315644.599	6751683.04	Valkohntpeura
17141	272195.043	6907018.532	Metskauris
17142	216432.553	6802180.498	Valkohntpeura
17143	206962.169	6789923.32	Metskauris
17144	194257.759	6725203.847	Valkohntpeura
17145	334340.927	6661661.617	Valkohntpeura
17146	379400.776	6697267.21	Valkohntpeura
17147	294359.307	6649377.504	Valkohntpeura
17148	363514.588	6669416.586	Metskauris
17149	359488.218	6722478.678	Valkohntpeura
17150	311480.205	6773791.003	Valkohntpeura
17151	234068.56	6793685.728	Metskauris
17152	290335.76	6955561.981	Metskauris
17153	245561.651	6780542.722	Metskauris
17154	279465.808	6805278.996	Valkohntpeura
17155	261700.799	6703326.559	Valkohntpeura
17156	452129.772	6722923.097	Metskauris
17157	338935.098	6746287.623	Hirvi
17158	448968.041	6773715.837	Valkohntpeura
17159	440621.727	7183857.053	Metskauris
17160	215281.826	6846304.198	Metskauris
17161	263980.407	6735758.904	Valkohntpeura
17162	204060.963	6791056.767	Metskauris
17163	203708.923	6786659.871	Metskauris
17164	296733.413	6665463.182	Valkohntpeura
17165	332621.399	6785904.132	Valkohntpeura
17166	461848.392	6752431.522	Valkohntpeura
17167	275941.178	6814057.636	Valkohntpeura
17168	338472.843	6893704.435	Metskauris
17169	292976.328	6759218.14	Valkohntpeura
17170	263911.727	6751815.316	Valkohntpeura
17171	403031.447	6718259.468	Metskauris
17172	376189.921	6735666.741	Metskauris
17173	518736.059	6735519.642	Hirvi
17174	251275.844	6774993.549	Metskauris
17175	304526.033	6813247.388	Valkohntpeura
17176	262036.61	7021069.414	Metskauris
17177	456109.226	6720423.834	Valkohntpeura
17178	206239.783	6776827.323	Metskauris
17179	462960.266	7112676.401	Hirvi
17180	409482.744	6725626.687	Valkohntpeura
17181	423843.224	7224726.995	Metskauris
17182	417312.04	6873829.897	Hirvi
17183	403261.217	6862711.924	Metskauris
17184	216473.428	6801139.415	Hirvi
17185	294420.661	6656248.097	Valkohntpeura
17186	398870.673	6709277.003	Hirvi
17187	210231.343	6821654.819	Valkohntpeura
17188	287327.245	6714499.039	Valkohntpeura
17189	389775.198	6713427.188	Valkohntpeura
17190	413129.899	6730725.564	Metskauris
17191	365000.086	6843992.553	Valkohntpeura
17192	325108.013	6793309.631	Valkohntpeura
17193	257864.281	6770208.368	Valkohntpeura
17194	304495.311	6815292.708	Valkohntpeura
17195	638229.634	6989359.705	Hirvi
17196	403648.832	6690932.493	Metskauris
17197	315393.454	6778417.342	Valkohntpeura
17198	629376.265	6957217.89	Hirvi
17199	271912.047	7045097.329	Hirvi
17200	388656.186	6861417.687	Hirvi
17201	346263.538	7089625.325	Metskauris
17202	213964.907	6795165.94	Valkohntpeura
17203	296201.531	6760831.774	Valkohntpeura
17204	275173.51	6745200.821	Valkohntpeura
17205	379037.846	6696739.365	Metskauris
17206	499304.327	6751962.595	Hirvi
17207	380532.814	6701847.932	Valkohntpeura
17208	265939.891	6720793.272	Valkohntpeura
17209	287877.685	6690353.189	Valkohntpeura
17210	235294.43	6688394.011	Valkohntpeura
17211	247974.957	6759276.712	Valkohntpeura
17212	444237.562	6863133.715	Hirvi
17213	251853.332	6772750.822	Metskauris
17214	261776.428	6703044.19	Valkohntpeura
17215	310336.387	6780487.282	Valkohntpeura
17216	582372.534	6778431.035	Metskauris
17217	227248.735	6713689.051	Metskauris
17218	250617.788	6734171.243	Valkohntpeura
17219	213563.57	6759678.416	Metskauris
17220	355156.699	6670541.672	Valkohntpeura
17221	610047.103	6938091.894	Hirvi
17222	204526.643	6845708.299	Metskauris
17223	269403.574	6795629.069	Valkohntpeura
17224	206302.223	6793785.129	Metskauris
17225	280301.869	6758396.747	Valkohntpeura
17226	279158.561	6859174.765	Valkohntpeura
17227	348055.992	6740498.77	Valkohntpeura
17228	293882.359	6649116.911	Metskauris
17229	353118.928	6837701.661	Hirvi
17230	291757.012	6707410.857	Valkohntpeura
17231	423160.437	6875711.624	Metskauris
17232	206653.335	6799357.448	Valkohntpeura
17233	371813.576	6769391.591	Hirvi
17234	284010.947	6954855.826	Metskauris
17235	552704.33	7309495.503	Hirvi
17236	244247.604	6781802.288	Valkohntpeura
17237	462124.412	6804405.052	Valkohntpeura
17238	329666.943	6788502.291	Metskauris
17239	260155.069	6741894.619	Valkohntpeura
17240	351521.414	6707750.111	Valkohntpeura
17241	644868.859	6970664.248	Hirvi
17242	601559.315	6971291.792	Hirvi
17243	660119.73	6919666.601	Metskauris
17244	383105.162	7106159.768	Hirvi
17245	297753.464	6765578.261	Valkohntpeura
17246	306852.073	6698290.967	Valkohntpeura
17247	275243.055	6783030.892	Valkohntpeura
17248	281383.486	6757817.429	Valkohntpeura
17249	262927.556	6735075.344	Valkohntpeura
17250	365150.209	7407461.196	Metskauris
17251	297324.54	6661154.76	Valkohntpeura
17252	264106.671	6790366.346	Valkohntpeura
17253	350354.135	6711975.272	Metskauris
17254	232380.898	6715729.847	Valkohntpeura
17255	250728.759	6756773.051	Valkohntpeura
17256	214110.566	6798009.887	Metskauris
17257	493919.211	7354250.949	Hirvi
17258	360471.499	6671629.831	Valkohntpeura
17259	247662.831	6779135.602	Valkohntpeura
17260	297367.945	6798219.935	Valkohntpeura
17261	383875.793	6737800.685	Valkohntpeura
17262	513832.393	6897742.012	Metskauris
17263	204122.369	6682450.297	Metskauris
17264	298263.522	6744366.355	Valkohntpeura
17265	291268.43	6736171.545	Valkohntpeura
17266	523560.851	7399125.7	Metskauris
17267	401933.733	6908867.142	Valkohntpeura
17268	294177.223	6656391.171	Valkohntpeura
17269	356751.479	6846962.889	Hirvi
17270	215511.746	6685235.955	Valkohntpeura
17271	185585.541	6722690.29	Valkohntpeura
17272	331514.324	6819786.646	Metskauris
17273	379341.849	6718626.409	Valkohntpeura
17274	269002.344	6793172.023	Metskauris
17275	216612.903	6798584.866	Valkohntpeura
17276	204174.053	6889670.3	Metskauris
17277	384889.189	6686221.642	Valkohntpeura
17278	382127.841	6684187.158	Metskauris
17279	256849.791	6770638.302	Valkohntpeura
17280	522284.522	6839256.217	Hirvi
17281	646402.258	6890610.612	Hirvi
17282	242527.471	6805050.072	Metskauris
17283	318810.247	6776537.428	Valkohntpeura
17284	260172.231	6857732.729	Valkohntpeura
17285	290844.031	6808929.262	Valkohntpeura
17286	292002.197	6758736.133	Valkohntpeura
17287	295733.617	6662963.402	Valkohntpeura
17288	382964.906	6708057.385	Metskauris
17289	308675.758	6767313.455	Valkohntpeura
17290	289675.847	6656349.732	Valkohntpeura
17291	327481.448	6818406.607	Metskauris
17292	291702.653	6796919.793	Valkohntpeura
17293	484859.696	6912030.541	Hirvi
17294	308818.046	6795789.871	Valkohntpeura
17295	554903.406	6768764.374	Hirvi
17296	297134.085	6966236.017	Hirvi
17297	272096.315	6785715.876	Hirvi
17298	447362.432	6829350.8	Hirvi
17299	317143.507	6823211.211	Metskauris
17300	506730.836	7114921.351	Metskauris
17301	298803.994	6788888.976	Valkohntpeura
17302	239607.5	6720018.069	Valkohntpeura
17303	359831.572	7070455.215	Metspeura
17304	341278.13	7001479.978	Hirvi
17305	358539.969	6678896.153	Valkohntpeura
17306	290045.147	6849630.652	Metskauris
17307	291555.976	6968391.94	Metskauris
17308	281152.208	6680664.063	Valkohntpeura
17309	245538.601	6697183.864	Valkohntpeura
17310	286877.066	6791100.707	Valkohntpeura
17311	250587.95	6682223.292	Valkohntpeura
17312	379864.003	6715787.025	Metskauris
17313	372237.719	6784099.435	Valkohntpeura
17314	298241.186	7081936.961	Metskauris
17315	670510.89	6899377.383	Hirvi
17316	337628.756	6796744.05	Valkohntpeura
17317	284210.283	6756525.06	Valkohntpeura
17318	285539.243	6679246.869	Metskauris
17319	566074.735	7271143.669	Hirvi
17320	377042.346	6686564.996	Valkohntpeura
17321	255061.786	6798524.105	Valkohntpeura
17322	581678.963	7300067.692	Hirvi
17323	514231.722	7109401.471	Metskauris
17324	434447.555	6860602.302	Hirvi
17325	282141.9	6714051.119	Valkohntpeura
17326	509939.473	6945882.102	Hirvi
17327	381569.546	6706644.804	Valkohntpeura
17328	328922.827	6785141.812	Valkohntpeura
17329	421953.406	7034536.775	Hirvi
17330	312346.09	6705355.633	Metskauris
17331	238544.271	6708570.201	Metskauris
17332	322183.669	6855074.842	Metskauris
17333	234838.94	6787400.465	Metskauris
17334	259467.979	6740936.143	Valkohntpeura
17335	355088.066	6666771.826	Valkohntpeura
17336	234898.292	6712478.707	Metskauris
17337	241973.535	6717149.336	Hirvi
17338	222932.282	6845549.255	Valkohntpeura
17339	287299.696	6751467.505	Valkohntpeura
17340	565310.303	7280344.491	Hirvi
17341	291648.512	6662511.868	Valkohntpeura
17342	376211.161	6737872.596	Kuusipeura
17343	324647.447	6790490.303	Valkohntpeura
17344	440618.798	6991609.38	Hirvi
17345	215920.124	6803827.07	Valkohntpeura
17346	232191.357	6763046.279	Valkohntpeura
17347	432490.991	6944426.57	Metskauris
17348	250545.098	6724628.251	Metskauris
17349	297428.769	6708203.683	Valkohntpeura
17350	381574.523	6706658.656	Valkohntpeura
17351	407574.024	6764435.13	Valkohntpeura
17352	357908.101	6697347.43	Valkohntpeura
17353	365912.017	6758053.266	Valkohntpeura
17354	313632.513	6850462.604	Metskauris
17355	228944.158	7002510.258	Metskauris
17356	377337.527	6694747.371	Valkohntpeura
17357	341862.541	7121866.428	Metskauris
17358	280463.186	6671404.09	Valkohntpeura
17359	309824.893	6777669.225	Valkohntpeura
17360	292090.907	6747670.381	Valkohntpeura
17361	298142.393	6779737.443	Valkohntpeura
17362	423420.449	7007050.773	Valkohntpeura
17363	360128.228	6666837.87	Valkohntpeura
17364	303281.608	6763598.238	Valkohntpeura
17365	232995.917	7011288.007	Metskauris
